CUST_ORDER_ID,LOCATION_ID,LOCATION_RANK
289170,C4254800,2
289170,C4294800,3
289170,C4294800,4
289172,B4000000,1
289172,E5495700,2
289172,D8308401,3
289176,C4294201,1
289183,G6656401,1
289183,F4564800,2
289183,F4564800,3
289185,C4244200,1
289195-1,E4464501,1
289195-1,D4354900,2
289195-1,D4354900,3
289209,F8508000,1
289209,F8508000,2
289211,E4404300,1
289213,E4494500,1
289214,E4464300,1
289222,F4564600,1
289224,F6596200,1
289237-1,C4204900,1
289244,C4244900,1
289244,MISC,2
289275,F5555800,1
289275,F6556100,2
289278,D4394300,1
289279,C4244900,1
289279,C4244900,2
289280,E4464700,1
289280,E4464300,2
289291,C4244900,1
289291,MISC,2
289306,C4244900,1
289306,MISC,2
289308,G4644200,1
289310,D4304500,1
289310,D4304500,2
289318,F4564700,1
289319,C4244900,1
289322,B4000000,1
289322,B4000000,2
289322,G6606900,3
289327,D4304001,1
289327,D8348401,2
289328-1,G6696600,1
289328-1,G6696600,2
289341,C4244900,1
289347,C4294500,1
289347,C4294500,2
289347,C4294500,3
289347,C4294500,4
289347,C4294500,5
289347,C4294500,6
289347,C4294500,7
289347,C4294500,8
289347,C4294500,9
289347,C4294500,10
289347,C4294500,11
289347,C4294500,12
289347,C4294500,13
289347,C4294500,14
289347,C4294500,15
289347,C4294500,16
289347,C4294500,17
289347,C4294500,18
289347,C4294500,19
289347,C4294500,20
289347,C4294500,21
289347,C4294500,22
289347,C4294500,23
289347,C4294500,24
289348-2,C4204900,1
289348-2,C4204900,2
289348-2,C4204900,3
289348-2,C4204900,4
289378,G8000000,1
289378,C4244900,2
289387,F4564500,1
289387,F4564500,2
289388,C4294502,1
289388,C4294502,2
289391,F4544500,1
289391,F4544500,2
289391,C4244700,3
289396,C4244900,1
289403,C4294800,1
289403,C4294800,2
289423,F4504700,1
289423,G7647700,2
289431,E4464300,1
289434,G8658200,1
289437,C4244700,1
289437,C4294201,2
289440,F7557600,1
289443,C4294900,1
289443,C4294900,2
289443,C4294900,3
289443,C4294900,4
289443,C4294900,5
289453,C4294201,1
289455,E4464300,1
289460,F4564900,1
289460,F4564900,2
289462,E4444700,1
289462,E4444700,2
289462,G6606900,3
289467,C4244201,1
289467,D8308701,2
289470,E4404300,1
289472,C4254500,1
289473,C4254200,1
289476,E4494500,1
289480,C4254800,1
289480,C4254800,2
289480,C4254800,3
289480,C4254800,4
289480,C4254800,5
289480,C4254800,6
289480,C4254800,7
289480,C4254800,8
289480,C4254800,9
289480,C4254800,10
289480,C4254800,11
289480,C4254800,12
289480,C4254800,13
289480,C4254800,14
289480,C4254800,15
289480,C4254800,16
289480,C4254800,17
289480,C4254800,18
289480,C4254800,19
289480,C4254800,20
289480,C4254800,21
289480,C4254800,22
289480,C4254800,23
289480,C4254800,24
289480,C4254800,25
289480,C4254800,26
289480,C4254500,27
289480,C4254500,28
289480,C4254500,29
289480,C4254500,30
289480,C4254900,31
289480,C4254900,32
289480,C4254900,33
289480,C4254900,34
289480,C4254700,35
289480,C4254700,36
289480,C4254700,37
289480,C4254700,38
289484,B4000000,1
289492,E5495700,1
289492,MISC,2
289495,E4444500,1
289506,C4254000,1
289506,C4254000,2
289506,C4254100,3
289506,C4254100,4
289506-2,C4254200,1
289506-2,C4254200,2
289506-2,C4254200,3
289506-2,C4254200,4
289510,D4354900,1
289510,D4354900,2
289516,C4244401,1
289516,C4244200,2
289517,F8000000,1
289518,E4404400,1
289518,C4254400,2
289518,C4254400,3
289521,E4404900,1
289521,E4404900,2
289523,C4294300,1
289523,C4294300,2
289523,C4294300,3
289528,E4404800,1
289528,E4404800,2
289528,F7507500,3
289533,G6656101,1
289537,C4254700,1
289537,C4254700,2
289540,B4000000,1
289541,G6656200,1
289545,C4254500,1
289545,C4254500,2
289549,F4504000,1
289549,E4464200,2
289549,F5545700,3
289549,C4254500,4
289549,C4254500,5
289553,C4254000,1
289553,C4254000,2
289553,C4254000,3
289553,F4544000,4
289567,D4344900,1
289567,C4244300,2
289567,D4304001,3
289567,F7547900,4
289580,E4444900,1
289580,E4444900,2
289580,E4444900,3
289580,E4444900,4
289580,F4544400,5
289606,F4544500,1
289606,F4544500,2
289606,MISC,3
289608,D4304900,1
289608,D4304900,2
289608,C4244400,3
289608,MISC,4
289610,C4244900,1
289610,MISC,2
289613,C4244800,1
289618,G7607600,1
289618,G7607600,2
289618,MISC,3
289624,E4464500,1
289624,E4464500,2
289631,C4244700,1
289644-1,G6646300,1
289654-1,B4000000,1
289658,C4244700,1
289661-1,C4204901,1
289661-1,C4204901,2
289663,F5555700,1
289663,F7557600,2
289663,F6546800,3
289663,F6546800,4
289664,E6406500,1
289666,B4000000,1
289666,C4244900,2
289666,F4544800,3
289666,F4544600,4
289670,G8608201,1
289671,C4254000,1
289682,C4204900,1
289695,F7547900,1
289697,F4544800,1
289697,MISC,2
289701,E4464200,1
289708,E4444900,1
289708,E4444900,2
289709,F5555700,1
289709,F6556100,2
289709,G6606600,3
289709,G6606600,4
289712,C4254400,1
289712,C4254400,2
289712,C4254400,3
289712,C4254400,4
289712,F7597500,5
289715,C4254800,1
289715,C4254800,2
289715,C4254800,3
289715,C4254800,4
289715,C4254800,5
289715,C4254800,6
289715,C4294100,7
289715,C4294100,8
289718,C4244800,1
289722,C4204900,1
289725,E4444700,1
289725,E4444700,2
289725,F5555600,3
289725,F5555600,4
289725,F5555600,5
289725,F5555600,6
289729,C4294500,1
289729,C4294500,2
289729,C4294600,3
289734,F7547900,1
289734,C4244300,2
289734,C4244400,3
289734,C4244400,4
289734,C4294700,5
289734,C4294700,6
289734,C4254400,7
289734,C4254400,8
289734,C4254000,9
289734,C4254000,10
289734,F7557301,11
289734,F7557301,12
289734,F7557301,13
289743,C4254200,1
289743,C4254200,2
289743,C4254200,3
289743,C4254200,4
289743,C4294000,5
289743,C4294000,6
289754-2,B3000000,1
289764,F7507600,1
289764,E4494500,2
289764,E4494400,3
289766,E5495700,1
289775,C4244800,1
289775,C4244800,2
289775,C4244600,3
289789,C4294300,1
289789,C4294300,2
289789,C4294300,3
289789,C4294800,4
289789,C4294800,5
289824,G8000000,1
289824,G8000000,2
289824,G8000000,3
289824,B4000000,4
289824,B4000000,5
289824,G6656200,6
289824,G8000000,7
289824,G8000000,8
289824,D4344300,9
289867-1,C4204900,1
289867-1,C4204900,2
289867-1,C4204900,3
289867-1,C4204900,4
289867-1,C4204900,5
289867-1,C4204900,6
289873-1,F4504000,1
289890,E4494300,1
289902,F4544100,1
289916,G5645900,1
289916,G5645900,2
289923,C4244800,1
289923,C4204901,2
289925,B4000000,1
289932,C4244600,1
289932,MISC,2
289934,G8000000,1
289945,F6546100,1
289945,B2120000,2
289945,B2120000,3
289951,C4244900,1
289952,C4254400,1
289952,C4254400,2
289952,C4254400,3
289952,C4254500,4
289952,C4254500,5
289952,C4254500,6
289952,C4254500,7
289967,C4294500,1
289967,C4294500,2
289967,C4294500,3
289985,C4244600,1
289985,C4244300,2
289985,C4244500,3
289985,G4644900,4
289985,G4644900,5
289985,G4644900,6
289985,G4644700,7
289985,G4644700,8
289985,G4644700,9
289985,G4644700,10
289988,C4294700,1
290003,C4204900,1
290003,F4504100,2
290007,C4294300,1
290007,C4294300,2
290007,C4294300,3
290007,C4294300,4
290007,C4294200,5
290016,F6546100,1
290024,D4344800,1
290024,D4344800,2
290028,B4000000,1
290028,B4000000,2
290028,E4494200,3
290029,D4304700,1
290029,D4304700,2
290029,C4244900,3
290029,C4244900,4
290029,C4244600,5
290029,C4204901,6
290029,F5555800,7
290029,F6556100,8
290031,C4244800,1
290031,G6606600,2
290031,C4294100,3
290031,C4294100,4
290031,E4494800,5
290031,E4494800,6
290032,C4294500,1
290032,C4294500,2
290032,C4294500,3
290032,F4544600,4
290033,C4244200,1
290034,C4204700,1
290038,E4494400,1
290038,B4000000,2
290038,B4000000,3
290043,F7557800,1
290043,C4204400,2
290047,C4204400,1
290048,C4254300,1
290048,C4254300,2
290048,E4464700,3
290050,G8000000,1
290050,G8000000,2
290053,C4204901,1
290071,E4404801,1
290071,E4404801,2
290075,C4254700,1
290075,C4254700,2
290075,C4254600,3
290075,C4254600,4
290075,C4254800,5
290075,C4254800,6
290075,C4254800,7
290075,C4254800,8
290075,C4294800,9
290075,C4294800,10
290075,C4294800,11
290075,C4294800,12
290093-1,C4254200,1
290093-1,C4254200,2
290109,E4444800,1
290109,E4444800,2
290111,D4394200,1
290113,C4294600,1
290113,G7647600,2
290113,G7647600,3
290113,G7647600,4
290113,G7647600,5
290115,C4244700,1
290115,E4444700,2
290115,E4444700,3
290115,F6506100,4
290115,F6556300,5
290115,F6556300,6
290115,D4304500,7
290115,D4304500,8
290115,D4304800,9
290115,D4304800,10
290116,B3140000,1
290116,B3140000,2
290116,B4000000,3
290116,B4000000,4
290116,G4604300,5
290116,G4604300,6
290116,G4604300,7
290116,G4604300,8
290116,G6606300,9
290118,D4354600,1
290118,D4354600,2
290118,D4344600,3
290118,C4244700,4
290118,E4444400,5
290121,B4000000,1
290121,D4394200,2
290126,C4244700,1
290133,D4394200,1
290133,G4604300,2
290133,G4604300,3
290136,C4254800,1
290136,C4254800,2
290136,C4254800,3
290136,C4254800,4
290136,C4254800,5
290136,C4254800,6
290136,C4254800,7
290136,C4254800,8
290136,C4254800,9
290136,C4254800,10
290137,E4444900,1
290137,E4444900,2
290140,E4464300,1
290140,C4254800,2
290140,C4254800,3
290140,C4294000,4
290146,E4464700,1
290147,C4294600,1
290148,C4294700,1
290148,C4294700,2
290148,C4294700,3
290148,C4294700,4
290148,G6606900,5
290152,F4504700,1
290154,C4254700,1
290154,C4254700,2
290166,C4254500,1
290166,C4254500,2
290166,C4254500,3
290166,C4254500,4
290168,C4254800,1
290168,C4254800,2
290174,F4564600,1
290174,G6696900,2
290174,C4294700,3
290174,C4294700,4
290175,C4294300,1
290175,C4294300,2
290175,C4294300,3
290175,C4294300,4
290175,C2230000,5
290177,G6656300,1
290178,G6656300,1
290187,C4244900,1
290209,D4344800,1
290209,D4344800,2
290209,C4294100,3
290209,C4294100,4
290209,G6696900,5
290212,F4594500,1
290214,F5545900,1
290214,MISC,2
290217,B4000000,1
290217,B4000000,2
290217,E4444700,3
290217,E4444700,4
290217,E4444700,5
290217,E4444700,6
290217,G6696900,7
290217,G6696900,8
290217,D8308401,9
290217,D8308601,10
290217,D8308601,11
290218,F4564800,1
290218,F4564800,2
290218,MISC,3
290241,D4304600,1
290241,D4304600,2
290241,D4304600,3
290242,F4564700,1
290242,F4564700,2
290258,F4564900,1
290258,F4564900,2
290259,F4544900,1
290259,F8000000,2
290260,F8508000,1
290266,C4294300,1
290266,C4294300,2
290266,C4294300,3
290266,C4294300,4
290276,G6696900,1
290276,G6696900,2
290281,F8508000,1
290286,G8608201,1
290299,E4444100,1
290299,F4544600,2
290299,F4544600,3
290299,F4544600,4
290306,C4244900,1
290308,F5555700,1
290308,F5555900,2
290318,C4244600,1
290329-2,D4354300,1
290332,E4494300,1
290339,C4244900,1
290339,C4244800,2
290342,F4564500,1
290344,B2190000,1
290344,MISC,2
290347,C4244800,1
290352,C4244600,1
290354,C4254400,1
290354,C4254400,2
290354,C4254400,3
290354,C4254800,4
290354,C4254800,5
290359,E4444900,1
290359,E4444900,2
290383,C4204900,1
290390,D2310000,1
290390,C4294600,2
290398,G7607900,1
290398,MISC,2
290405,D4354100,1
290405,D4354100,2
290405,D4354100,3
290405,D4354100,4
290405,D4354100,5
290405,D4354100,6
290408,C4244800,1
290408,D4304900,2
290408,D4304900,3
290408,D4304900,4
290408,D4304900,5
290415,C4254800,1
290415,C4254800,2
290415,C4254800,3
290415,C4254800,4
290415,C4254800,5
290415,C4254800,6
290415,C4254800,7
290415,C4254800,8
290415,C4254800,9
290415,C4254800,10
290415,C4254800,11
290415,C4254800,12
290415,C4254800,13
290415,C4254800,14
290415,C4254800,15
290415,C4254800,16
290415,C4254800,17
290415,C4254800,18
290415,C4254800,19
290415,C4254800,20
290415,C4254500,21
290415,C4254500,22
290415,C4254500,23
290415,C4254500,24
290415,C4254500,25
290415,C4254500,26
290415-2,C4254300,1
290415-2,C4254300,2
290415-2,C4254300,3
290415-2,C4254300,4
290415-2,C4254300,5
290415-2,C4254300,6
290416,F6546700,1
290416,F6546700,2
290416,F6546700,3
290416,F6546700,4
290417,C4244700,1
290417,C4204901,2
290422-1,F6506900,1
290422-1,F6506900,2
290422-1,F6506900,3
290422-1,F6506900,4
290425,E4444800,1
290427,F6546600,1
290427,F6546600,2
290427,F7557600,3
290427,F6546100,4
290429,C4254800,1
290429,C4254800,2
290430,C4294700,1
290430,C4294700,2
290430,C4294700,3
290430,C4294700,4
290430,C4294700,5
290430,C4294700,6
290430,C4294700,7
290430,C4294700,8
290430,C4294700,9
290430,C4294700,10
290430,C4294700,11
290430,C4294700,12
290430,C4294700,13
290430,C4294700,14
290430,C4294700,15
290430,C4294700,16
290430,C4294700,17
290430,C4294700,18
290430,C4294700,19
290430,C4294700,20
290430,C4294700,21
290430,C4294700,22
290430,F8558200,23
290436,C4204901,1
290455,C4254800,1
290455,C4254800,2
290455,C4254800,3
290455,C4254800,4
290455,C4254800,5
290455,C4254800,6
290455,C4254800,7
290455,C4254800,8
290455,C4254800,9
290455,C4254800,10
290455,C4254800,11
290455,C4254800,12
290455,C4254800,13
290455,C4254800,14
290458,F6506100,1
290483,C4244600,1
290484,C4204000,1
290486,F4564400,1
290506,G8000000,1
290506,F8558000,2
290506,F8558000,3
290508,C4254400,1
290508,C4254400,2
290508,C4254800,3
290508,C4254800,4
290512,C4244900,1
290517,C4254800,1
290517,C4254800,2
290517,C4254800,3
290517,C4254800,4
290530,E4444700,1
290530,E4444700,2
290530,E4444700,3
290530,E4444700,4
290530,D4394600,5
290530,D4394600,6
290530,F4544800,7
290530,B4000000,8
290530,F6506100,9
290530,C4294800,10
290530,C4294800,11
290530,C4294800,12
290530,C4294800,13
290530,C4294000,14
290530,C4294500,15
290530-1,C4294000,1
290530-1,C4294000,2
290530-1,C4294000,3
290530-1,C4294000,4
290530-1,C4294000,5
290536,E4404100,1
290536,E4404100,2
290536,E4444700,3
290536,E4444700,4
290536,E4444700,5
290536,E4444700,6
290536,E4444800,7
290538,C4244600,1
290538,F7557800,2
290538,C4204900,3
290538,C4294500,4
290538,C4294500,5
290538,C4294500,6
290538,C4294500,7
290541,B4000000,1
290541,F8000000,2
290541,F8000000,3
290541,B4000000,4
290541,B4000000,5
290543,F7547900,1
290543,F7547900,2
290543,MISC,3
290544,G4644200,1
290544,MISC,2
290547,C4254000,1
290547,C4254000,2
290547,C4254000,3
290547,C4254000,4
290547,C4254000,5
290547,C4254000,6
290547,C4254000,7
290547,C4254000,8
290547,C4254000,9
290547,C4254000,10
290570,C4294000,1
290570,C4294000,2
290570,C4294000,3
290570,C4294000,4
290573-1,G6696700,1
290573-1,G6696700,2
290573-1,G6696700,3
290578,C4294700,1
290578,C4294700,2
290578,C4294700,3
290578,F6556400,4
290578-1,C4254800,1
290578-1,C4254800,2
290578-1,C4254800,3
290578-1,C4254800,4
290580-2,C4254500,1
290580-2,C4254500,2
290580-2,C4254500,3
290580-2,C4254500,4
290580-2,C4254500,5
290580-2,C4254500,6
290580-2,C4254500,7
290580-2,C4254500,8
290589,F8000000,1
290590,E7407402,1
290590,F7597801,2
290591,G7607700,1
290592,G8000000,1
290592,G4604400,2
290592,C4204900,3
290592,C4244900,4
290592,C4204901,5
290593,F6546700,1
290594,F4564800,1
290594,F4564800,2
290595,C4244300,1
290598,C4294900,1
290598,C4294900,2
290598,C4294900,3
290598,C4294900,4
290598,C4294900,5
290598,C4294900,6
290598,C4294900,7
290598,C4294900,8
290601,G7607900,1
290602,E4444802,1
290602,E4444802,2
290602,E4444802,3
290602,E4444802,4
290602,C4254000,5
290602,C4254000,6
290602,C4254000,7
290602,C4254000,8
290602,D4304500,9
290602,D4304500,10
290602,F7557800,11
290602,F7557800,12
290602,C4254200,13
290602,C4254200,14
290602,C4254200,15
290602,C4254200,16
290602,C4254200,17
290602,C4254200,18
290602,C4254200,19
290602,C4254200,20
290602,C4254200,21
290602,C4254200,22
290602,C4254200,23
290602,C4254200,24
290602,F4504801,25
290602,G7607200,26
290602,G6656201,27
290602,F4504702,28
290602,F4504702,29
290602,F4504702,30
290602,F4504702,31
290602,E4444900,32
290602,E4444900,33
290602,E4444900,34
290602,E4444900,35
290610,F8548000,1
290611,F8548000,1
290612,E4404400,1
290615,E5495600,1
290616,C4244800,1
290620,G8000000,1
290620,G8000000,2
290620,G8000000,3
290620,F5555800,4
290626,C4204900,1
290626,G4604400,2
290626,C4294800,3
290626,C4294800,4
290626,C4294500,5
290626,C4294500,6
290626,C4294500,7
290626,C4294600,8
290629,C4294700,1
290629,C4294700,2
290639,C4294600,1
290639,C4294600,2
290639,C4294600,3
290639,C4294600,4
290639,C4294600,5
290639,C4294600,6
290639,C4294600,7
290639,C4294600,8
290639,C4294600,9
290639,C4294600,10
290639,C4294600,11
290639,C4294600,12
290639,C4294600,13
290639,C4294600,14
290639,C4294600,15
290639,C4294600,16
290639,F5555800,17
290639-2,C4294600,1
290639-2,C4294600,2
290640,C4254800,1
290640,C4254800,2
290644,G7657800,1
290645,F4564800,1
290648,C4244900,1
290648,C4204901,2
290652,B4000000,1
290653,B4000000,1
290653,B4000000,2
290653,B2150000,3
290653,B2150000,4
290653,B2150000,5
290653,B2150000,6
290653,F8548400,7
290653,F8548400,8
290653,F8548400,9
290653,F8548400,10
290656,B2130000,1
290656,B2130000,2
290656,F8000000,3
290656,F8000000,4
290656,F5505800,5
290656,F5505800,6
290656,G4604600,7
290656,G4604600,8
290656,F7557200,9
290656,F7557200,10
290656,F4504700,11
290656,F4504700,12
290656,F4504700,13
290656,F4504700,14
290656,F4504700,15
290656,F4504700,16
290656,B4000000,17
290656,B4000000,18
290656,B4000000,19
290656,B4000000,20
290656,F4504400,21
290656,F4504400,22
290656,F4504400,23
290656,F4504400,24
290656,F4504400,25
290656,F4504400,26
290656,E4444700,27
290656,E4444700,28
290656,E4444700,29
290656,E4444700,30
290656,E4444700,31
290656,E4444700,32
290656,F4594401,33
290656,F4594401,34
290656,F4594401,35
290656,F4594401,36
290656,F4594401,37
290656,C4244800,38
290656,C4244800,39
290656,C4244800,40
290656,C4244800,41
290656,C4244800,42
290656,F5505800,43
290656,F5505800,44
290656,F8000000,45
290656,F8000000,46
290656,B2130000,47
290656,B2130000,48
290656,G6656800,49
290656,G6656800,50
290656,F7557200,51
290656,F7557200,52
290656,F4504400,53
290656,F4504400,54
290656,F4504400,55
290656,F4504400,56
290656,F4504400,57
290656,F4504400,58
290656,E4444700,59
290656,E4444700,60
290656,E4444700,61
290656,E4444700,62
290656,E4444700,63
290656,E4444700,64
290656,B4000000,65
290656,B4000000,66
290656,B4000000,67
290656,B4000000,68
290656,F4544403,69
290656,F4544403,70
290656,F4544403,71
290656,F4544403,72
290656,F4544403,73
290656,F4544403,74
290661,B4000000,1
290662,B4000000,1
290662,B4000000,2
290662,D4354900,3
290662,D4354900,4
290662,C4294800,5
290662,C4294800,6
290662,C4294800,7
290662,C4294800,8
290662,E4404100,9
290662,E4404100,10
290662,E4404100,11
290662,E4404100,12
290673,C4254800,1
290673,C4254800,2
290673,C4254800,3
290673,C4254800,4
290673,C4254800,5
290673,C4254800,6
290673,C4254800,7
290673,C4254800,8
290684,D4394600,1
290684,D4394600,2
290684,D4394600,3
290684,D4394600,4
290684,G6606801,5
290684,G6606801,6
290684,F4544800,7
290684,F4544800,8
290684,C4294800,9
290684,C4294800,10
290684,C4294800,11
290684,C4294800,12
290690,E4444700,1
290690,E4444700,2
290690,E4444700,3
290690,E4444700,4
290690,E4444700,5
290690,E4444700,6
290690,E4444700,7
290690,E4444700,8
290690,C4294800,9
290690,C4294800,10
290690,C4294800,11
290690,C4294800,12
290690,B2110000,13
290690,B2110000,14
290690,B2110000,15
290695,D4354900,1
290695,D4354900,2
290741,F5595700,1
290741,G8648100,2
290759-1,D4344300,1
290759-1,D4344300,2
290759-1,D4344300,3
290759-1,D4344300,4
290759-1,F6546700,5
290759-1,F6546700,6
290759-2,B3150000,1
290759-2,B3150000,2
290759-2,B3150000,3
290759-2,B3150000,4
290759-2,B3150000,5
290759-2,B3150000,6
290759-2,B3150000,7
290759-2,B3150000,8
290759-2,B3150000,9
290759-2,B3150000,10
290761,C4244600,1
290762,E8000000,1
290774,B4000000,1
290774,B4000000,2
290774,E4444800,3
290774,E4444800,4
290777,F6506100,1
290777,F6506100,2
290777,D8308400,3
290778,F4504900,1
290779,C4254800,1
290779,C4254800,2
290779,C4254800,3
290779,C4254800,4
290787,F4544200,1
290804,D8348701,1
290826,G6696201,1
290826,G6696201,2
290826,G8000000,3
290826,G8000000,4
290833,B3140000,1
290833,C4254900,2
290833,C4254900,3
290833,C4254900,4
290833,C4254900,5
290833,C4254900,6
290837,G6696800,1
290837,G6696800,2
290837,MISC,3
290839,D8348601,1
290839,D8348601,2
290839,D8308601,3
290839,D8308601,4
290839,D8308601,5
290839,MISC,6
290841,D4394700,1
290850,G8000000,1
290850,MISC,2
290853,C4244800,1
290861,C4204800,1
290872,C4294800,1
290872,C4294800,2
290872,C4294800,3
290872,C4294800,4
290875,G6646300,1
290876,D4344800,1
290876,D4344800,2
290876,C4294502,3
290876,C4294502,4
290881-1,C4254200,1
290881-1,C4254200,2
290881-1,C4254200,3
290881-1,C4254200,4
290884,C4294500,1
290884,C4294500,2
290884,C4294500,3
290884,C4294500,4
290885,G4604700,1
290885,G4604700,2
290891,B4000000,1
290891,C4244800,2
290891,E4404900,3
290891,E4404900,4
290891,F7547400,5
290891,F4544200,6
290891,F4504300,7
290891,C4254500,8
290891,C4254500,9
290931,G6656900,1
290934,C4294800,1
290934,C4294800,2
290934,C4294800,3
