CUST_ORDER_ID,LOCATION_ID,PART_ID,TYPE,QTY,TRANSACTION_DATE,CREATE_DATE,USER_ID,PICK_HOUR,DAY_OF_WEEK,ZONE,AISLE_BIN,ORDER_SIZE,TOTAL_ORDER_QTY,PREV_LOCATION,NEXT_LOCATION,SECONDS_SINCE_LAST_PICK,LOCATION_RANK
015934,D5000000,1035196101,O,1.00000000,2009-04-23 00:00:00.000,2009-04-23 09:09:10.003,JUDER,9,5,D,5000000,4205,16646.00000000,D5000000,D6000000,63,5
015939,D6000000,1030016001,O,12.00000000,2009-04-23 00:00:00.000,2009-04-23 09:15:53.897,JUDER,9,5,D,6000000,4205,16646.00000000,D5000000,D4000000,403,1
015961,D4000000,1040201101,O,6.00000000,2009-04-23 00:00:00.000,2009-04-23 09:21:48.617,JUDER,9,5,D,4000000,4205,16646.00000000,D6000000,E8448103,355,1
015961,E8448103,1096061009,O,12.00000000,2009-04-23 00:00:00.000,2009-04-23 09:24:03.747,JUDER,9,5,E,8448103,4205,16646.00000000,D4000000,D5000000,135,2
016042,D5000000,1030096001,O,2.00000000,2009-04-23 00:00:00.000,2009-04-23 10:21:24.133,JUDER,10,5,D,5000000,4205,16646.00000000,E8448103,D5000000,3441,1
016042,D5000000,1038196001,O,2.00000000,2009-04-23 00:00:00.000,2009-04-23 10:23:09.750,JUDER,10,5,D,5000000,4205,16646.00000000,D5000000,D8308000,105,2
016042,D8308000,1090353009,O,2.00000000,2009-04-23 00:00:00.000,2009-04-23 10:24:39.810,JUDER,10,5,D,8308000,4205,16646.00000000,D5000000,F7000000,90,3
016044,F7000000,1413031001,O,1.00000000,2009-04-23 00:00:00.000,2009-04-23 10:51:56.710,JUDER,10,5,F,7000000,4205,16646.00000000,D8308000,D5000000,1637,1
016010,D5000000,1030096001,O,2.00000000,2009-04-23 00:00:00.000,2009-04-23 10:55:33.323,JUDER,10,5,D,5000000,4205,16646.00000000,F7000000,E4000000,217,1
016010,E4000000,1083311001,O,2.00000000,2009-04-23 00:00:00.000,2009-04-23 10:56:21.883,JUDER,10,5,E,4000000,4205,16646.00000000,D5000000,D4000000,48,2
016010,D4000000,1040201101,O,2.00000000,2009-04-23 00:00:00.000,2009-04-23 10:57:23.100,JUDER,10,5,D,4000000,4205,16646.00000000,E4000000,D5000000,62,3
016010,D5000000,1035196101,O,1.00000000,2009-04-23 00:00:00.000,2009-04-23 10:58:44.670,JUDER,10,5,D,5000000,4205,16646.00000000,D4000000,D6000000,81,4
016010,D6000000,1040021101,O,3.00000000,2009-04-23 00:00:00.000,2009-04-23 11:00:37.243,JUDER,11,5,D,6000000,4205,16646.00000000,D5000000,D7000000,113,5
016010,D7000000,1010333103,O,3.00000000,2009-04-23 00:00:00.000,2009-04-23 11:01:53.703,JUDER,11,5,D,7000000,4205,16646.00000000,D6000000,E8448103,76,6
016010,E8448103,1096061009,O,12.00000000,2009-04-23 00:00:00.000,2009-04-23 11:03:52.100,JUDER,11,5,E,8448103,4205,16646.00000000,D7000000,F4000000,119,7
016072,F4000000,1055695051,O,1.00000000,2009-04-23 00:00:00.000,2009-04-23 11:12:06.720,JUDER,11,5,F,4000000,4205,16646.00000000,E8448103,E4000000,494,1
016072,E4000000,1083311001,O,1.00000000,2009-04-23 00:00:00.000,2009-04-23 11:13:24.143,JUDER,11,5,E,4000000,4205,16646.00000000,F4000000,C4000000,78,2
016072,C4000000,1012053001,O,4.00000000,2009-04-23 00:00:00.000,2009-04-23 11:15:03.047,JUDER,11,5,C,4000000,4205,16646.00000000,E4000000,C4000000,99,3
016072,C4000000,1097062009,O,8.00000000,2009-04-23 00:00:00.000,2009-04-23 11:16:46.543,JUDER,11,5,C,4000000,4205,16646.00000000,C4000000,D7000000,103,4
016072,D7000000,1010333103,O,2.00000000,2009-04-23 00:00:00.000,2009-04-23 11:19:00.340,JUDER,11,5,D,7000000,4205,16646.00000000,C4000000,D7307900,134,5
016072,D7307900,1090153009,O,4.00000000,2009-04-23 00:00:00.000,2009-04-23 11:21:10.487,JUDER,11,5,D,7307900,4205,16646.00000000,D7000000,F4000000,130,6
016072,F4000000,1058595001,O,2.00000000,2009-04-23 00:00:00.000,2009-04-23 11:22:45.917,JUDER,11,5,F,4000000,4205,16646.00000000,D7307900,F5000000,95,7
016073,F5000000,1055695057,O,1.00000000,2009-04-23 00:00:00.000,2009-04-23 14:39:27.180,JUDER,14,5,F,5000000,4205,16646.00000000,F4000000,D4000000,11802,1
016073,D4000000,1083341001,O,1.00000000,2009-04-23 00:00:00.000,2009-04-23 14:41:36.690,JUDER,14,5,D,4000000,4205,16646.00000000,F5000000,E4000000,129,2
016073,E4000000,1035396101,O,1.00000000,2009-04-23 00:00:00.000,2009-04-23 14:44:52.613,JUDER,14,5,E,4000000,4205,16646.00000000,D4000000,G8648500,196,3
016073,G8648500,1613182001,O,1.00000000,2009-04-23 00:00:00.000,2009-04-23 14:46:38.750,JUDER,14,5,G,8648500,4205,16646.00000000,E4000000,F7507900,106,4
016073,F7507900,1038396001,O,2.00000000,2009-04-23 00:00:00.000,2009-04-23 14:47:58.640,JUDER,14,5,F,7507900,4205,16646.00000000,G8648500,E8448600,80,5
016073,E8448600,1990000022,O,1.00000000,2009-04-23 00:00:00.000,2009-04-23 14:50:21.797,JUDER,14,5,E,8448600,4205,16646.00000000,F7507900,D7307603,143,6
016109,D7307603,1090153009,O,6.00000000,2009-04-23 00:00:00.000,2009-04-23 14:59:15.980,JUDER,14,5,D,7307603,4205,16646.00000000,E8448600,D6000000,534,1
016111,D6000000,1040021101,O,3.00000000,2009-04-23 00:00:00.000,2009-04-23 15:22:46.877,JUDER,15,5,D,6000000,4205,16646.00000000,D7307603,F7000000,1411,1
016043,F7000000,1413031001,O,1.00000000,2009-04-23 00:00:00.000,2009-04-23 15:26:55.137,JUDER,15,5,F,7000000,4205,16646.00000000,D6000000,E8468600,249,1
016008,E8468600,1099301001,O,1.00000000,2009-04-23 00:00:00.000,2009-04-23 15:29:53.787,JUDER,15,5,E,8468600,4205,16646.00000000,F7000000,D7357800,178,1
016008,D7357800,1094121059,O,1.00000000,2009-04-23 00:00:00.000,2009-04-23 15:31:19.033,JUDER,15,5,D,7357800,4205,16646.00000000,E8468600,D5000000,86,2
015933,D5000000,1038196001,O,2.00000000,2009-04-23 00:00:00.000,2009-04-23 15:38:38.580,JUDER,15,5,D,5000000,4205,16646.00000000,D7357800,D8358900,439,1
015940,D8358900,1097082009,O,4.00000000,2009-04-23 00:00:00.000,2009-04-23 15:42:20.023,JUDER,15,5,D,8358900,4205,16646.00000000,D5000000,D7397900,222,1
015691,D7397900,1015003101,O,2.00000000,2009-04-23 00:00:00.000,2009-04-23 15:45:06.953,JUDER,15,5,D,7397900,4205,16646.00000000,D8358900,E5000000,166,1
015691,E5000000,1030006005,O,2.00000000,2009-04-23 00:00:00.000,2009-04-23 15:47:59.340,JUDER,15,5,E,5000000,4205,16646.00000000,D7397900,E5000000,173,2
015691,E5000000,1310273001,O,4.00000000,2009-04-23 00:00:00.000,2009-04-23 15:49:11.597,JUDER,15,5,E,5000000,4205,16646.00000000,E5000000,D6000000,72,3
016164,D6000000,1030006001,O,2.00000000,2009-04-23 00:00:00.000,2009-04-23 15:52:17.880,JUDER,15,5,D,6000000,4205,16646.00000000,E5000000,C6000000,186,1
016011,C6000000,1519000101,O,1.00000000,2009-04-23 00:00:00.000,2009-04-23 15:56:32.153,JUDER,15,5,C,6000000,4205,16646.00000000,D6000000,D8398600,255,1
016160,D8398600,1098062009,O,2.00000000,2009-04-23 00:00:00.000,2009-04-23 16:56:16.897,JUDER,16,5,D,8398600,4205,16646.00000000,C6000000,E4000000,3584,1
016137,E4000000,1012303001,O,2.00000000,2009-04-24 00:00:00.000,2009-04-24 07:50:11.453,JUDER,7,6,E,4000000,4205,16646.00000000,D8398600,E6000000,53635,1
016137,E6000000,1035396107,O,1.00000000,2009-04-24 00:00:00.000,2009-04-24 07:51:49.800,JUDER,7,6,E,6000000,4205,16646.00000000,E4000000,F6000000,98,2
016137,F6000000,1050015057,O,2.00000000,2009-04-24 00:00:00.000,2009-04-24 07:53:24.297,JUDER,7,6,F,6000000,4205,16646.00000000,E6000000,E4000000,95,3
016137,E4000000,1081084001,O,4.00000000,2009-04-24 00:00:00.000,2009-04-24 07:54:59.490,JUDER,7,6,E,4000000,4205,16646.00000000,F6000000,D7357800,95,4
016137,D7357800,1094121059,O,2.00000000,2009-04-24 00:00:00.000,2009-04-24 07:58:39.497,JUDER,7,6,D,7357800,4205,16646.00000000,E4000000,D8348500,220,5
016137,D8348500,1090153059,O,4.00000000,2009-04-24 00:00:00.000,2009-04-24 08:00:25.597,JUDER,8,6,D,8348500,4205,16646.00000000,D7357800,D8000000,106,6
016137,D8000000,1092962059,O,3.00000000,2009-04-24 00:00:00.000,2009-04-24 08:09:05.400,JUDER,8,6,D,8000000,4205,16646.00000000,D8348500,G8658800,520,7
016137,G8658800,1099851001,O,1.00000000,2009-04-24 00:00:00.000,2009-04-24 08:13:15.637,JUDER,8,6,G,8658800,4205,16646.00000000,D8000000,C5000000,250,8
016137,C5000000,1092962099,O,3.00000000,2009-04-24 00:00:00.000,2009-04-24 08:22:58.143,JUDER,8,6,C,5000000,4205,16646.00000000,G8658800,C4000000,583,9
016133,C4000000,1030076001,O,4.00000000,2009-04-24 00:00:00.000,2009-04-24 08:33:21.170,JUDER,8,6,C,4000000,4205,16646.00000000,C5000000,D5000000,623,1
016133,D5000000,1030096001,O,2.00000000,2009-04-24 00:00:00.000,2009-04-24 08:36:56.470,JUDER,8,6,D,5000000,4205,16646.00000000,C4000000,D4000000,215,2
016133,D4000000,1081104001,O,1.00000000,2009-04-24 00:00:00.000,2009-04-24 08:40:04.537,JUDER,8,6,D,4000000,4205,16646.00000000,D5000000,E4000000,188,3
016133,E4000000,1081084001,O,1.00000000,2009-04-24 00:00:00.000,2009-04-24 08:42:50.427,JUDER,8,6,E,4000000,4205,16646.00000000,D4000000,E4000000,166,4
016133,E4000000,1083311001,O,1.00000000,2009-04-24 00:00:00.000,2009-04-24 08:44:08.620,JUDER,8,6,E,4000000,4205,16646.00000000,E4000000,D5000000,78,5
016133,D5000000,1035196101,O,3.00000000,2009-04-24 00:00:00.000,2009-04-24 08:45:29.077,JUDER,8,6,D,5000000,4205,16646.00000000,E4000000,D6000000,81,6
016133,D6000000,1030006001,O,8.00000000,2009-04-24 00:00:00.000,2009-04-24 08:47:22.110,JUDER,8,6,D,6000000,4205,16646.00000000,D5000000,C4000000,113,7
016156,C4000000,1030116001,O,4.00000000,2009-04-24 00:00:00.000,2009-04-24 09:06:35.127,JUDER,9,6,C,4000000,4205,16646.00000000,D6000000,E4000000,1153,1
016156,E4000000,1035396101,O,1.00000000,2009-04-24 00:00:00.000,2009-04-24 09:10:28.663,JUDER,9,6,E,4000000,4205,16646.00000000,C4000000,D5000000,233,2
016156,D5000000,1035196101,O,4.00000000,2009-04-24 00:00:00.000,2009-04-24 09:11:48.963,JUDER,9,6,D,5000000,4205,16646.00000000,E4000000,D5000000,80,3
016156,D5000000,1038196001,O,6.00000000,2009-04-24 00:00:00.000,2009-04-24 09:15:23.860,JUDER,9,6,D,5000000,4205,16646.00000000,D5000000,F8508200,215,4
016156,F8508200,1038396001,O,6.00000000,2009-04-24 00:00:00.000,2009-04-24 09:18:22.550,JUDER,9,6,F,8508200,4205,16646.00000000,D5000000,D4000000,179,5
016156,D4000000,1083321001,O,4.00000000,2009-04-24 00:00:00.000,2009-04-24 09:23:00.683,JUDER,9,6,D,4000000,4205,16646.00000000,F8508200,E4000000,278,6
016156,E4000000,1083311001,O,6.00000000,2009-04-24 00:00:00.000,2009-04-24 09:26:34.220,JUDER,9,6,E,4000000,4205,16646.00000000,D4000000,D4000000,214,7
016156,D4000000,1081104001,O,6.00000000,2009-04-24 00:00:00.000,2009-04-24 09:30:07.780,JUDER,9,6,D,4000000,4205,16646.00000000,E4000000,F4000000,213,8
016156,F4000000,1088151051,O,2.00000000,2009-04-24 00:00:00.000,2009-04-24 09:59:35.153,JUDER,9,6,F,4000000,4205,16646.00000000,D4000000,F4000000,1768,9
016156,F4000000,1088121057,O,1.00000000,2009-04-24 00:00:00.000,2009-04-24 10:02:16.230,JUDER,10,6,F,4000000,4205,16646.00000000,F4000000,D4000000,161,10
016156,D4000000,1083341001,O,1.00000000,2009-04-24 00:00:00.000,2009-04-24 10:04:19.920,JUDER,10,6,D,4000000,4205,16646.00000000,F4000000,F4000000,123,11
016156,F4000000,1050025051,O,2.00000000,2009-04-24 00:00:00.000,2009-04-24 10:05:59.153,JUDER,10,6,F,4000000,4205,16646.00000000,D4000000,D8348400,100,12
016156,D8348400,1018003001,O,4.00000000,2009-04-24 00:00:00.000,2009-04-24 10:11:23.100,JUDER,10,6,D,8348400,4205,16646.00000000,F4000000,F5000000,324,13
016156,F5000000,1055595057,O,1.00000000,2009-04-24 00:00:00.000,2009-04-24 10:14:28.757,JUDER,10,6,F,5000000,4205,16646.00000000,D8348400,G8608200,185,14
016156,G8608200,1612251001,O,12.00000000,2009-04-24 00:00:00.000,2009-04-24 10:16:33.887,JUDER,10,6,G,8608200,4205,16646.00000000,F5000000,G8648100,125,15
016156,G8648100,1611221001,O,2.00000000,2009-04-24 00:00:00.000,2009-04-24 10:19:27.410,JUDER,10,6,G,8648100,4205,16646.00000000,G8608200,D8308800,174,16
016156,D8308800,1095152059,O,4.00000000,2009-04-24 00:00:00.000,2009-04-24 10:22:43.423,JUDER,10,6,D,8308800,4205,16646.00000000,G8648100,D6000000,196,17
016156,D6000000,1030006001,O,6.00000000,2009-04-24 00:00:00.000,2009-04-24 10:24:46.327,JUDER,10,6,D,6000000,4205,16646.00000000,D8308800,E8408700,123,18
016131,E8408700,1099000010,O,24.00000000,2009-04-24 00:00:00.000,2009-04-24 10:38:58.920,JUDER,10,6,E,8408700,4205,16646.00000000,D6000000,E7457800,852,1
016203,E7457800,1096161009,O,2.00000000,2009-04-24 00:00:00.000,2009-04-24 10:56:41.297,JUDER,10,6,E,7457800,4205,16646.00000000,E8408700,D7307300,1063,1
016159,D7307300,1090253009,O,2.00000000,2009-04-24 00:00:00.000,2009-04-24 11:01:34.357,JUDER,11,6,D,7307300,4205,16646.00000000,E7457800,D5305600,293,1
016157,D5305600,1093081059,O,20.00000000,2009-04-24 00:00:00.000,2009-04-24 11:10:23.657,JUDER,11,6,D,5305600,4205,16646.00000000,D7307300,D5305400,529,1
016157,D5305400,1093081009,O,20.00000000,2009-04-24 00:00:00.000,2009-04-24 11:13:36.130,JUDER,11,6,D,5305400,4205,16646.00000000,D5305600,D4000000,193,2
016212,D4000000,1083321001,O,2.00000000,2009-04-24 00:00:00.000,2009-04-24 12:41:14.777,JUDER,12,6,D,4000000,4205,16646.00000000,D5305400,D4000000,5258,1
016212,D4000000,1081104001,O,2.00000000,2009-04-24 00:00:00.000,2009-04-24 12:43:23.593,JUDER,12,6,D,4000000,4205,16646.00000000,D4000000,E4000000,129,2
016212,E4000000,1081084001,O,2.00000000,2009-04-24 00:00:00.000,2009-04-24 12:47:45.267,JUDER,12,6,E,4000000,4205,16646.00000000,D4000000,G7647900,262,3
016212,G7647900,1611301001,O,2.00000000,2009-04-24 00:00:00.000,2009-04-24 12:50:19.547,JUDER,12,6,G,7647900,4205,16646.00000000,E4000000,C4000000,154,4
016212,C4000000,1097062009,O,4.00000000,2009-04-24 00:00:00.000,2009-04-24 12:51:55.250,JUDER,12,6,C,4000000,4205,16646.00000000,G7647900,D8348400,96,5
016212,D8348400,1018003001,O,4.00000000,2009-04-24 00:00:00.000,2009-04-24 12:55:49.507,JUDER,12,6,D,8348400,4205,16646.00000000,C4000000,C4000000,234,6
016211,C4000000,1030076001,O,9.00000000,2009-04-24 00:00:00.000,2009-04-24 13:22:01.737,JUDER,13,6,C,4000000,4205,16646.00000000,D8348400,D8348500,1572,1
016211,D8348500,1090153059,O,2.00000000,2009-04-24 00:00:00.000,2009-04-24 13:28:53.763,JUDER,13,6,D,8348500,4205,16646.00000000,C4000000,B4000000,412,2
016211,B4000000,1090303009,O,2.00000000,2009-04-24 00:00:00.000,2009-04-24 13:36:16.517,JUDER,13,6,B,4000000,4205,16646.00000000,D8348500,D8308000,443,3
016211,D8308000,1090353009,O,2.00000000,2009-04-24 00:00:00.000,2009-04-24 13:38:11.557,JUDER,13,6,D,8308000,4205,16646.00000000,B4000000,B4000000,115,4
016237,B4000000,1050105051,O,2.00000000,2009-04-24 00:00:00.000,2009-04-24 13:53:33.930,JUDER,13,6,B,4000000,4205,16646.00000000,D8308000,F4000000,922,1
016237,F4000000,1088151055,O,1.00000000,2009-04-24 00:00:00.000,2009-04-24 13:59:00.327,JUDER,13,6,F,4000000,4205,16646.00000000,B4000000,F8000000,327,2
016237,F8000000,1083311005,O,1.00000000,2009-04-24 00:00:00.000,2009-04-24 14:25:57.740,JUDER,14,6,F,8000000,4205,16646.00000000,F4000000,E8448001,1617,3
016237,E8448001,1099000007,O,48.00000000,2009-04-24 00:00:00.000,2009-04-24 14:28:18.630,JUDER,14,6,E,8448001,4205,16646.00000000,F8000000,E8448201,141,4
016237,E8448201,1099000008,O,48.00000000,2009-04-24 00:00:00.000,2009-04-24 14:29:32.220,JUDER,14,6,E,8448201,4205,16646.00000000,E8448001,D7307900,74,5
016237,D7307900,1090153009,O,4.00000000,2009-04-24 00:00:00.000,2009-04-24 14:31:45.250,JUDER,14,6,D,7307900,4205,16646.00000000,E8448201,D6000000,133,6
016237,D6000000,1030006001,O,2.00000000,2009-04-24 00:00:00.000,2009-04-24 14:33:09.080,JUDER,14,6,D,6000000,4205,16646.00000000,D7307900,D4000000,84,7
016250,D4000000,1083341001,O,1.00000000,2009-04-24 00:00:00.000,2009-04-24 15:10:35.077,JUDER,15,6,D,4000000,4205,16646.00000000,D6000000,G5000000,2246,1
016248,G5000000,1062052055,O,2.00000000,2009-04-27 00:00:00.000,2009-04-27 07:47:29.110,JUDER,7,2,G,5000000,4205,16646.00000000,D4000000,F5000000,232614,1
016248,F5000000,1068032055,O,4.00000000,2009-04-27 00:00:00.000,2009-04-27 07:55:11.533,JUDER,7,2,F,5000000,4205,16646.00000000,G5000000,F8508200,462,2
016248,F8508200,1038396001,O,2.00000000,2009-04-27 00:00:00.000,2009-04-27 07:57:37.697,JUDER,7,2,F,8508200,4205,16646.00000000,F5000000,G5000000,146,3
016248,G5000000,1067052055,O,1.00000000,2009-04-27 00:00:00.000,2009-04-27 10:59:39.663,JUDER,10,2,G,5000000,4205,16646.00000000,F8508200,F4000000,10922,4
016313,F4000000,1050025051,O,2.00000000,2009-04-27 00:00:00.000,2009-04-27 11:04:28.710,JUDER,11,2,F,4000000,4205,16646.00000000,G5000000,F7000000,289,1
016312,F7000000,1413051001,O,1.00000000,2009-04-27 00:00:00.000,2009-04-27 11:08:18.760,JUDER,11,2,F,7000000,4205,16646.00000000,F4000000,G8698900,230,1
016314,G8698900,1517022001,O,1.00000000,2009-04-27 00:00:00.000,2009-04-27 11:11:42.860,JUDER,11,2,G,8698900,4205,16646.00000000,F7000000,G8698900,204,1
016311,G8698900,1517022001,O,1.00000000,2009-04-27 00:00:00.000,2009-04-27 11:13:37.867,JUDER,11,2,G,8698900,4205,16646.00000000,G8698900,G8698500,115,1
016311,G8698500,1512051001,O,1.00000000,2009-04-27 00:00:00.000,2009-04-27 11:14:43.037,JUDER,11,2,G,8698500,4205,16646.00000000,G8698900,D6000000,66,2
016311,D6000000,1412251001,O,1.00000000,2009-04-27 00:00:00.000,2009-04-27 11:17:09.450,JUDER,11,2,D,6000000,4205,16646.00000000,G8698500,E7000000,146,3
016209,E7000000,1030096013,O,2.00000000,2009-04-27 00:00:00.000,2009-04-27 12:26:26.693,JUDER,12,2,E,7000000,4205,16646.00000000,D6000000,C4000000,4157,1
016209,C4000000,1030076001,O,2.00000000,2009-04-27 00:00:00.000,2009-04-27 12:28:02.697,JUDER,12,2,C,4000000,4205,16646.00000000,E7000000,C4000000,96,2
016209,C4000000,1012053001,O,4.00000000,2009-04-27 00:00:00.000,2009-04-27 12:29:17.683,JUDER,12,2,C,4000000,4205,16646.00000000,C4000000,E5000000,75,3
016209,E5000000,1310473001,O,6.00000000,2009-04-27 00:00:00.000,2009-04-27 12:30:55.183,JUDER,12,2,E,5000000,4205,16646.00000000,C4000000,F8508200,98,4
016209,F8508200,1038396001,O,4.00000000,2009-04-27 00:00:00.000,2009-04-27 12:33:00.410,JUDER,12,2,F,8508200,4205,16646.00000000,E5000000,D6000000,125,5
016209,D6000000,1030006001,O,6.00000000,2009-04-27 00:00:00.000,2009-04-27 12:41:20.317,JUDER,12,2,D,6000000,4205,16646.00000000,F8508200,D6000000,500,6
016209,D6000000,1030016001,O,4.00000000,2009-04-27 00:00:00.000,2009-04-27 12:44:02.060,JUDER,12,2,D,6000000,4205,16646.00000000,D6000000,D8358501,162,7
016209,D8358501,1912041001,O,6.00000000,2009-04-27 00:00:00.000,2009-04-27 12:46:16.683,JUDER,12,2,D,8358501,4205,16646.00000000,D6000000,C4000000,134,8
016318,C4000000,1030076001,O,4.00000000,2009-04-27 00:00:00.000,2009-04-27 12:52:03.277,JUDER,12,2,C,4000000,4205,16646.00000000,D8358501,E4000000,347,1
016318,E4000000,1035396101,O,1.00000000,2009-04-27 00:00:00.000,2009-04-27 13:05:00.533,JUDER,13,2,E,4000000,4205,16646.00000000,C4000000,E5000000,777,2
016318,E5000000,1310273001,O,4.00000000,2009-04-27 00:00:00.000,2009-04-27 13:06:47.320,JUDER,13,2,E,5000000,4205,16646.00000000,E4000000,D5000000,107,3
016318,D5000000,1035196101,O,3.00000000,2009-04-27 00:00:00.000,2009-04-27 13:07:56.820,JUDER,13,2,D,5000000,4205,16646.00000000,E5000000,D6000000,69,4
016318,D6000000,1030006001,O,6.00000000,2009-04-27 00:00:00.000,2009-04-27 13:09:17.323,JUDER,13,2,D,6000000,4205,16646.00000000,D5000000,D6000000,81,5
016318,D6000000,1040021101,O,2.00000000,2009-04-27 00:00:00.000,2009-04-27 13:11:18.737,JUDER,13,2,D,6000000,4205,16646.00000000,D6000000,D8398600,121,6
016318,D8398600,1098062009,O,2.00000000,2009-04-27 00:00:00.000,2009-04-27 13:13:13.733,JUDER,13,2,D,8398600,4205,16646.00000000,D6000000,E5000000,115,7
016320,E5000000,1030016005,O,2.00000000,2009-04-27 00:00:00.000,2009-04-27 13:17:02.113,JUDER,13,2,E,5000000,4205,16646.00000000,D8398600,C4000000,229,1
016322,C4000000,1030076001,O,2.00000000,2009-04-27 00:00:00.000,2009-04-27 13:25:39.937,JUDER,13,2,C,4000000,4205,16646.00000000,E5000000,D4000000,517,1
016322,D4000000,1083321001,O,1.00000000,2009-04-27 00:00:00.000,2009-04-27 13:27:55.407,JUDER,13,2,D,4000000,4205,16646.00000000,C4000000,D8308100,136,2
016322,D8308100,1010073101,O,8.00000000,2009-04-27 00:00:00.000,2009-04-27 13:30:05.163,JUDER,13,2,D,8308100,4205,16646.00000000,D4000000,D8358501,130,3
016322,D8358501,1912041001,O,6.00000000,2009-04-27 00:00:00.000,2009-04-27 13:32:07.823,JUDER,13,2,D,8358501,4205,16646.00000000,D8308100,F4000000,122,4
016355,F4000000,1050065057,O,2.00000000,2009-04-27 00:00:00.000,2009-04-27 13:41:24.580,JUDER,13,2,F,4000000,4205,16646.00000000,D8358501,F8000000,557,1
016355,F8000000,1083311005,O,1.00000000,2009-04-27 00:00:00.000,2009-04-27 13:44:25.730,JUDER,13,2,F,8000000,4205,16646.00000000,F4000000,D6000000,181,2
016355,D6000000,1030006001,O,4.00000000,2009-04-27 00:00:00.000,2009-04-27 13:46:16.410,JUDER,13,2,D,6000000,4205,16646.00000000,F8000000,D4000000,111,3
016292,D4000000,1083321001,O,1.00000000,2009-04-27 00:00:00.000,2009-04-27 13:53:05.970,JUDER,13,2,D,4000000,4205,16646.00000000,D6000000,D8398001,409,1
016292,D8398001,1913000001,O,1.00000000,2009-04-27 00:00:00.000,2009-04-27 13:54:21.580,JUDER,13,2,D,8398001,4205,16646.00000000,D4000000,E5000000,76,2
016293,E5000000,1310273009,O,4.00000000,2009-04-27 00:00:00.000,2009-04-27 13:57:09.350,JUDER,13,2,E,5000000,4205,16646.00000000,D8398001,C4000000,168,1
015046,C4000000,1097062009,O,120.00000000,2009-04-27 00:00:00.000,2009-04-27 14:11:53.010,JUDER,14,2,C,4000000,4205,16646.00000000,E5000000,F5000000,884,1
015046,F5000000,1055495051,O,1.00000000,2009-04-27 00:00:00.000,2009-04-27 14:12:39.480,JUDER,14,2,F,5000000,4205,16646.00000000,C4000000,D4000000,46,2
016433,D4000000,1019093101,O,1.00000000,2009-04-28 00:00:00.000,2009-04-28 12:15:34.020,JUDER,12,3,D,4000000,4205,16646.00000000,F5000000,D5000000,79375,1
016433,D5000000,1030096001,O,2.00000000,2009-04-28 00:00:00.000,2009-04-28 12:17:17.183,JUDER,12,3,D,5000000,4205,16646.00000000,D4000000,E4000000,103,2
016433,E4000000,1081084001,O,3.00000000,2009-04-28 00:00:00.000,2009-04-28 12:18:33.280,JUDER,12,3,E,4000000,4205,16646.00000000,D5000000,C4000000,76,3
016433,C4000000,1097062009,O,6.00000000,2009-04-28 00:00:00.000,2009-04-28 12:19:48.897,JUDER,12,3,C,4000000,4205,16646.00000000,E4000000,D7397901,75,4
016433,D7397901,1015003101,O,4.00000000,2009-04-28 00:00:00.000,2009-04-28 12:20:55.190,JUDER,12,3,D,7397901,4205,16646.00000000,C4000000,D8348000,67,5
016433,D8348000,1010093101,O,4.00000000,2009-04-28 00:00:00.000,2009-04-28 12:22:14.810,JUDER,12,3,D,8348000,4205,16646.00000000,D7397901,D8398400,79,6
016433,D8398400,1010093109,O,4.00000000,2009-04-28 00:00:00.000,2009-04-28 12:23:36.030,JUDER,12,3,D,8398400,4205,16646.00000000,D8348000,D8358800,82,7
016433,D8358800,1098062059,O,3.00000000,2009-04-28 00:00:00.000,2009-04-28 12:25:12.280,JUDER,12,3,D,8358800,4205,16646.00000000,D8398400,D5000000,96,8
016433,D5000000,1035196101,O,1.00000000,2009-04-28 00:00:00.000,2009-04-28 12:26:32.427,JUDER,12,3,D,5000000,4205,16646.00000000,D8358800,D7307903,80,9
016433,D7307903,1090153059,O,8.00000000,2009-04-28 00:00:00.000,2009-04-28 12:27:54.407,JUDER,12,3,D,7307903,4205,16646.00000000,D5000000,F6000000,82,10
016433,F6000000,1050015057,O,2.00000000,2009-04-28 00:00:00.000,2009-04-28 12:30:19.733,JUDER,12,3,F,6000000,4205,16646.00000000,D7307903,D7307903,145,11
